0,1,2,3,4
0.36,0.528,0.5860000000000001,0.35600000000000004,0.576
0.36,0.528,0.5860000000000001,0.45599999999999996,0.4760000000000001
0.36,0.528,0.5860000000000001,0.36000000000000004,0.572
0.36,0.528,0.63,0.316,0.572
0.36,0.616,0.706,0.316,0.40800000000000003
0.36,0.616,0.4680000000000001,0.572,0.39
0.36,0.616,0.4680000000000001,0.40800000000000003,0.554
0.36,0.616,0.4680000000000001,0.564,0.398
0.36,0.616,0.4680000000000001,0.4840000000000001,0.47800000000000004
0.36,0.616,0.4800000000000001,0.564,0.386
0.36,0.616,0.4800000000000001,0.4840000000000001,0.466
0.36,0.616,0.63,0.316,0.4840000000000001
0.36,0.616,0.5900000000000001,0.4840000000000001,0.35600000000000004
0.36,0.616,0.402,0.40800000000000003,0.62
0.36,0.616,0.402,0.564,0.4640000000000001
0.36,0.616,0.402,0.4840000000000001,0.544
0.36,0.596,0.4680000000000001,0.592,0.39
0.36,0.596,0.4680000000000001,0.584,0.398
0.36,0.596,0.4680000000000001,0.504,0.47800000000000004
0.36,0.596,0.4800000000000001,0.584,0.386
0.36,0.596,0.4800000000000001,0.504,0.466
0.36,0.596,0.63,0.316,0.504
0.36,0.596,0.5900000000000001,0.504,0.35600000000000004
0.36,0.596,0.402,0.662,0.386
0.36,0.596,0.402,0.584,0.4640000000000001
0.36,0.596,0.402,0.504,0.544
0.36,0.67,0.4680000000000001,0.51,0.398
0.36,0.67,0.4800000000000001,0.51,0.386
0.36,0.67,0.402,0.51,0.4640000000000001
0.36,0.636,0.41600000000000004,0.604,0.39
0.36,0.636,0.41600000000000004,0.51,0.4840000000000001
0.36,0.636,0.41600000000000004,0.44400000000000006,0.55
0.36,0.636,0.402,0.604,0.404
0.36,0.636,0.402,0.622,0.386
0.36,0.636,0.402,0.40800000000000003,0.6
0.36,0.636,0.402,0.51,0.49800000000000005
0.36,0.636,0.402,0.44400000000000006,0.564
0.36,0.532,0.576,0.5479999999999999,0.39
0.36,0.532,0.576,0.386,0.5519999999999999
0.36,0.532,0.576,0.5519999999999999,0.386
0.36,0.532,0.576,0.4680000000000001,0.47000000000000003
0.36,0.532,0.576,0.558,0.38000000000000006
0.36,0.532,0.7300000000000001,0.316,0.4680000000000001
0.36,0.532,0.4680000000000001,0.6559999999999999,0.39
0.36,0.532,0.4680000000000001,0.6479999999999999,0.398
0.36,0.532,0.4680000000000001,0.5780000000000001,0.4680000000000001
0.36,0.532,0.4800000000000001,0.6479999999999999,0.386
0.36,0.532,0.41600000000000004,0.7080000000000001,0.39
0.36,0.532,0.6,0.35600000000000004,0.558
0.36,0.532,0.8019999999999999,0.32599999999999996,0.386
0.36,0.532,0.686,0.36000000000000004,0.4680000000000001
0.36,0.532,0.402,0.7260000000000001,0.386
0.36,0.532,0.402,0.6479999999999999,0.4640000000000001
0.36,0.532,0.402,0.7080000000000001,0.404
0.36,0.532,0.402,0.644,0.4680000000000001
0.36,0.532,0.402,0.554,0.558
0.36,0.592,0.576,0.40800000000000003,0.47000000000000003
0.36,0.592,0.7300000000000001,0.316,0.40800000000000003
0.36,0.592,0.4680000000000001,0.40800000000000003,0.5780000000000001
0.36,0.592,0.686,0.40800000000000003,0.36000000000000004
0.36,0.592,0.402,0.40800000000000003,0.644
0.36,0.48200000000000004,0.576,0.598,0.39
0.36,0.48200000000000004,0.576,0.518,0.47000000000000003
0.36,0.48200000000000004,0.576,0.608,0.38000000000000006
0.36,0.48200000000000004,0.6759999999999999,0.316,0.572
0.36,0.48200000000000004,0.762,0.32599999999999996,0.4760000000000001
0.36,0.48200000000000004,0.748,0.426,0.39
0.36,0.48200000000000004,0.748,0.316,0.5
0.36,0.48200000000000004,0.748,0.32599999999999996,0.49000000000000005
0.36,0.48200000000000004,0.632,0.542,0.39
0.36,0.48200000000000004,0.632,0.35600000000000004,0.576
0.36,0.48200000000000004,0.632,0.45599999999999996,0.4760000000000001
0.36,0.48200000000000004,0.632,0.36000000000000004,0.572
0.36,0.48200000000000004,0.7300000000000001,0.316,0.518
0.36,0.48200000000000004,0.4680000000000001,0.706,0.39
0.36,0.48200000000000004,0.4680000000000001,0.518,0.5780000000000001
0.36,0.48200000000000004,0.4680000000000001,0.618,0.47800000000000004
0.36,0.48200000000000004,0.4800000000000001,0.618,0.466
0.36,0.48200000000000004,0.41600000000000004,0.7580000000000001,0.39
0.36,0.48200000000000004,0.63,0.316,0.618
0.36,0.48200000000000004,0.5900000000000001,0.618,0.35600000000000004
0.36,0.48200000000000004,0.6,0.608,0.35600000000000004
0.36,0.48200000000000004,0.686,0.518,0.36000000000000004
0.36,0.48200000000000004,0.402,0.518,0.644
0.36,0.48200000000000004,0.402,0.686,0.4760000000000001
0.36,0.48200000000000004,0.402,0.672,0.49000000000000005
0.36,0.48200000000000004,0.402,0.5900000000000001,0.572
0.36,0.48200000000000004,0.402,0.7580000000000001,0.404
0.36,0.48200000000000004,0.402,0.608,0.554
0.36,0.48200000000000004,0.402,0.618,0.544
0.36,0.504,0.51,0.596,0.43600000000000005
0.36,0.504,0.51,0.642,0.39
0.36,0.504,0.51,0.542,0.49000000000000005
0.36,0.504,0.5860000000000001,0.566,0.39
0.36,0.504,0.5860000000000001,0.596,0.36000000000000004
0.36,0.504,0.63,0.522,0.39
0.36,0.504,0.63,0.422,0.49000000000000005
0.36,0.504,0.63,0.41200000000000003,0.5
0.36,0.504,0.726,0.426,0.39
0.36,0.504,0.726,0.316,0.5
0.36,0.504,0.726,0.32599999999999996,0.49000000000000005
0.36,0.504,0.63,0.316,0.596
0.36,0.504,0.76,0.392,0.39
0.36,0.504,0.76,0.378,0.404
0.36,0.504,0.65,0.402,0.49000000000000005
0.36,0.504,0.736,0.41600000000000004,0.39
0.36,0.504,0.736,0.402,0.404
0.36,0.504,0.6839999999999999,0.4680000000000001,0.39
0.36,0.538,0.546,0.576,0.386
0.36,0.538,0.59,0.532,0.386
0.36,0.538,0.59,0.43600000000000005,0.48200000000000004
0.36,0.538,0.48199999999999993,0.544,0.48200000000000004
0.36,0.538,0.666,0.45599999999999996,0.386
0.36,0.538,0.666,0.36000000000000004,0.48200000000000004
0.36,0.538,0.7,0.422,0.386
0.36,0.538,0.72,0.402,0.386
0.36,0.538,0.7100000000000001,0.316,0.48200000000000004
0.36,0.538,0.796,0.32599999999999996,0.386
0.36,0.538,0.744,0.378,0.386
0.36,0.538,0.624,0.402,0.48200000000000004
0.36,0.44800000000000006,0.74,0.4680000000000001,0.39
0.36,0.44800000000000006,0.546,0.662,0.39
0.36,0.44800000000000006,0.546,0.576,0.4760000000000001
0.36,0.44800000000000006,0.546,0.672,0.38000000000000006
0.36,0.44800000000000006,0.59,0.618,0.39
0.36,0.44800000000000006,0.59,0.532,0.4760000000000001
0.36,0.44800000000000006,0.59,0.43600000000000005,0.572
0.36,0.44800000000000006,0.48199999999999993,0.7260000000000001,0.39
0.36,0.44800000000000006,0.48199999999999993,0.672,0.44400000000000006
0.36,0.44800000000000006,0.48199999999999993,0.544,0.572
0.36,0.44800000000000006,0.666,0.542,0.39
0.36,0.44800000000000006,0.666,0.35600000000000004,0.576
0.36,0.44800000000000006,0.666,0.45599999999999996,0.4760000000000001
0.36,0.44800000000000006,0.666,0.36000000000000004,0.572
0.36,0.44800000000000006,0.5700000000000001,0.672,0.35600000000000004
0.36,0.44800000000000006,0.7,0.422,0.4760000000000001
0.36,0.44800000000000006,0.72,0.402,0.4760000000000001
0.36,0.44800000000000006,0.7100000000000001,0.316,0.572
0.36,0.44800000000000006,0.796,0.32599999999999996,0.4760000000000001
0.36,0.44800000000000006,0.792,0.41600000000000004,0.39
0.36,0.44800000000000006,0.792,0.402,0.404
0.36,0.44800000000000006,0.8160000000000001,0.392,0.39
0.36,0.44800000000000006,0.8160000000000001,0.378,0.404
0.36,0.44800000000000006,0.744,0.378,0.4760000000000001
0.36,0.44800000000000006,0.624,0.402,0.572
0.36,0.608,0.51,0.542,0.386
0.36,0.608,0.63,0.422,0.386
0.36,0.608,0.726,0.32599999999999996,0.386
0.36,0.608,0.65,0.402,0.386
0.36,0.636,0.546,0.4840000000000001,0.38000000000000006
0.36,0.636,0.48199999999999993,0.4840000000000001,0.44400000000000006
0.36,0.636,0.5700000000000001,0.4840000000000001,0.35600000000000004
0.36,0.6220000000000001,0.546,0.40800000000000003,0.47000000000000003
0.36,0.6220000000000001,0.48199999999999993,0.40800000000000003,0.534
0.36,0.6220000000000001,0.7,0.316,0.40800000000000003
0.36,0.4880000000000001,0.742,0.426,0.39
0.36,0.4880000000000001,0.742,0.316,0.5
0.36,0.4880000000000001,0.742,0.32599999999999996,0.49000000000000005
0.36,0.4880000000000001,0.666,0.402,0.49000000000000005
0.36,0.4880000000000001,0.752,0.41600000000000004,0.39
0.36,0.4880000000000001,0.752,0.402,0.404
0.36,0.4880000000000001,0.546,0.622,0.39
0.36,0.4880000000000001,0.48199999999999993,0.686,0.39
0.36,0.4880000000000001,0.646,0.522,0.39
0.36,0.4880000000000001,0.646,0.422,0.49000000000000005
0.36,0.4880000000000001,0.646,0.41200000000000003,0.5
0.36,0.4880000000000001,0.7,0.4680000000000001,0.39
0.36,0.4880000000000001,0.776,0.392,0.39
0.36,0.4880000000000001,0.776,0.378,0.404
0.36,0.612,0.59,0.40800000000000003,0.43600000000000005
0.36,0.612,0.48199999999999993,0.40800000000000003,0.544
0.36,0.612,0.666,0.40800000000000003,0.36000000000000004
0.36,0.612,0.7100000000000001,0.316,0.40800000000000003
0.36,0.612,0.624,0.402,0.40800000000000003
0.36,0.398,0.51,0.672,0.466
0.36,0.398,0.51,0.588,0.55
0.36,0.398,0.51,0.7580000000000001,0.38000000000000006
0.36,0.398,0.51,0.702,0.43600000000000005
0.36,0.398,0.51,0.596,0.542
0.36,0.398,0.5860000000000001,0.706,0.35600000000000004
0.36,0.398,0.5860000000000001,0.702,0.36000000000000004
0.36,0.398,0.63,0.662,0.35600000000000004
0.36,0.398,0.63,0.606,0.41200000000000003
0.36,0.398,0.63,0.596,0.422
0.36,0.398,0.5660000000000001,0.7260000000000001,0.35600000000000004
0.36,0.398,0.5660000000000001,0.67,0.41200000000000003
0.36,0.398,0.5660000000000001,0.532,0.55
0.36,0.398,0.5660000000000001,0.518,0.564
0.36,0.398,0.5660000000000001,0.7020000000000001,0.38000000000000006
0.36,0.398,0.5660000000000001,0.66,0.422
0.36,0.398,0.5660000000000001,0.7220000000000001,0.36000000000000004
0.36,0.398,0.682,0.41600000000000004,0.55
0.36,0.398,0.682,0.402,0.564
0.36,0.398,0.626,0.666,0.35600000000000004
0.36,0.398,0.616,0.48199999999999993,0.55
0.36,0.398,0.6880000000000001,0.48199999999999993,0.47800000000000004
0.36,0.398,0.726,0.316,0.606
0.36,0.398,0.726,0.32599999999999996,0.596
0.36,0.398,0.662,0.316,0.67
0.36,0.398,0.662,0.32599999999999996,0.66
0.36,0.398,0.63,0.316,0.702
0.36,0.398,0.706,0.392,0.55
0.36,0.398,0.706,0.316,0.626
0.36,0.398,0.706,0.378,0.564
0.36,0.398,0.682,0.488,0.47800000000000004
0.36,0.398,0.682,0.5,0.466
0.36,0.398,0.682,0.5860000000000001,0.38000000000000006
0.36,0.398,0.682,0.392,0.5740000000000001
0.36,0.398,0.682,0.316,0.65
0.36,0.398,0.682,0.32599999999999996,0.64
0.36,0.398,0.682,0.378,0.588
0.36,0.398,0.722,0.546,0.38000000000000006
0.36,0.398,0.722,0.48199999999999993,0.44400000000000006
0.36,0.398,0.722,0.5700000000000001,0.35600000000000004
0.36,0.398,0.702,0.4680000000000001,0.47800000000000004
0.36,0.398,0.702,0.4800000000000001,0.466
0.36,0.398,0.702,0.63,0.316
0.36,0.398,0.702,0.5900000000000001,0.35600000000000004
0.36,0.398,0.702,0.402,0.544
0.36,0.398,0.65,0.402,0.596
0.36,0.398,0.6920000000000001,0.576,0.38000000000000006
0.36,0.398,0.6920000000000001,0.6,0.35600000000000004
0.36,0.398,0.6920000000000001,0.402,0.554
0.36,0.398,0.622,0.59,0.43600000000000005
0.36,0.398,0.622,0.48199999999999993,0.544
0.36,0.398,0.622,0.666,0.36000000000000004
0.36,0.398,0.622,0.7100000000000001,0.316
0.36,0.398,0.622,0.624,0.402
0.36,0.46399999999999997,0.51,0.686,0.386
0.36,0.46399999999999997,0.51,0.588,0.4840000000000001
0.36,0.46399999999999997,0.51,0.636,0.43600000000000005
0.36,0.46399999999999997,0.5860000000000001,0.636,0.36000000000000004
0.36,0.46399999999999997,0.5660000000000001,0.5940000000000001,0.422
0.36,0.46399999999999997,0.5660000000000001,0.532,0.4840000000000001
0.36,0.46399999999999997,0.5660000000000001,0.618,0.398
0.36,0.46399999999999997,0.5660000000000001,0.518,0.49800000000000005
0.36,0.46399999999999997,0.5660000000000001,0.63,0.386
0.36,0.46399999999999997,0.5660000000000001,0.604,0.41200000000000003
0.36,0.46399999999999997,0.5660000000000001,0.656,0.36000000000000004
0.36,0.46399999999999997,0.682,0.41600000000000004,0.4840000000000001
0.36,0.46399999999999997,0.682,0.402,0.49800000000000005
0.36,0.46399999999999997,0.616,0.48199999999999993,0.4840000000000001
0.36,0.46399999999999997,0.7020000000000001,0.48199999999999993,0.398
0.36,0.46399999999999997,0.662,0.316,0.604
0.36,0.46399999999999997,0.662,0.32599999999999996,0.5940000000000001
0.36,0.46399999999999997,0.63,0.316,0.636
0.36,0.46399999999999997,0.706,0.392,0.4840000000000001
0.36,0.46399999999999997,0.706,0.316,0.5599999999999999
0.36,0.46399999999999997,0.706,0.378,0.49800000000000005
0.36,0.46399999999999997,0.706,0.49000000000000005,0.386
0.36,0.46399999999999997,0.716,0.4680000000000001,0.398
0.36,0.46399999999999997,0.716,0.4800000000000001,0.386
0.36,0.46399999999999997,0.716,0.402,0.4640000000000001
0.36,0.46399999999999997,0.65,0.546,0.386
0.36,0.42400000000000004,0.51,0.7260000000000001,0.386
0.36,0.42400000000000004,0.51,0.642,0.47000000000000003
0.36,0.42400000000000004,0.51,0.676,0.43600000000000005
0.36,0.42400000000000004,0.51,0.7320000000000001,0.38000000000000006
0.36,0.42400000000000004,0.51,0.542,0.5700000000000001
0.36,0.42400000000000004,0.5860000000000001,0.566,0.47000000000000003
0.36,0.42400000000000004,0.5860000000000001,0.68,0.35600000000000004
0.36,0.42400000000000004,0.5860000000000001,0.676,0.36000000000000004
0.36,0.42400000000000004,0.63,0.522,0.47000000000000003
0.36,0.42400000000000004,0.63,0.636,0.35600000000000004
0.36,0.42400000000000004,0.63,0.606,0.386
0.36,0.42400000000000004,0.63,0.422,0.5700000000000001
0.36,0.42400000000000004,0.63,0.41200000000000003,0.58
0.36,0.42400000000000004,0.726,0.426,0.47000000000000003
0.36,0.42400000000000004,0.726,0.316,0.58
0.36,0.42400000000000004,0.726,0.32599999999999996,0.5700000000000001
0.36,0.42400000000000004,0.63,0.316,0.676
0.36,0.42400000000000004,0.76,0.392,0.47000000000000003
0.36,0.42400000000000004,0.76,0.378,0.484
0.36,0.42400000000000004,0.756,0.4680000000000001,0.398
0.36,0.42400000000000004,0.756,0.4800000000000001,0.386
0.36,0.42400000000000004,0.756,0.402,0.4640000000000001
0.36,0.42400000000000004,0.65,0.402,0.5700000000000001
0.36,0.42400000000000004,0.736,0.41600000000000004,0.47000000000000003
0.36,0.42400000000000004,0.736,0.402,0.484
0.36,0.42400000000000004,0.6839999999999999,0.4680000000000001,0.47000000000000003
0.36,0.40800000000000003,0.742,0.426,0.47000000000000003
0.36,0.40800000000000003,0.742,0.316,0.58
0.36,0.40800000000000003,0.742,0.32599999999999996,0.5700000000000001
0.36,0.40800000000000003,0.666,0.402,0.5700000000000001
0.36,0.40800000000000003,0.752,0.41600000000000004,0.47000000000000003
0.36,0.40800000000000003,0.752,0.402,0.484
0.36,0.40800000000000003,0.7380000000000001,0.41600000000000004,0.4840000000000001
0.36,0.40800000000000003,0.7380000000000001,0.402,0.49800000000000005
0.36,0.40800000000000003,0.546,0.706,0.386
0.36,0.40800000000000003,0.546,0.622,0.47000000000000003
0.36,0.40800000000000003,0.546,0.516,0.576
0.36,0.40800000000000003,0.546,0.712,0.38000000000000006
0.36,0.40800000000000003,0.546,0.622,0.47000000000000003
0.36,0.40800000000000003,0.59,0.662,0.386
0.36,0.40800000000000003,0.59,0.516,0.532
0.36,0.40800000000000003,0.59,0.612,0.43600000000000005
0.36,0.40800000000000003,0.48199999999999993,0.686,0.47000000000000003
0.36,0.40800000000000003,0.48199999999999993,0.672,0.4840000000000001
0.36,0.40800000000000003,0.48199999999999993,0.7580000000000001,0.398
0.36,0.40800000000000003,0.48199999999999993,0.6780000000000002,0.47800000000000004
0.36,0.40800000000000003,0.48199999999999993,0.612,0.544
0.36,0.40800000000000003,0.48199999999999993,0.712,0.44400000000000006
0.36,0.40800000000000003,0.48199999999999993,0.622,0.534
0.36,0.40800000000000003,0.666,0.516,0.45599999999999996
0.36,0.40800000000000003,0.666,0.616,0.35600000000000004
0.36,0.40800000000000003,0.666,0.612,0.36000000000000004
0.36,0.40800000000000003,0.5700000000000001,0.712,0.35600000000000004
0.36,0.40800000000000003,0.646,0.522,0.47000000000000003
0.36,0.40800000000000003,0.646,0.636,0.35600000000000004
0.36,0.40800000000000003,0.646,0.606,0.386
0.36,0.40800000000000003,0.646,0.422,0.5700000000000001
0.36,0.40800000000000003,0.646,0.41200000000000003,0.58
0.36,0.40800000000000003,0.7,0.516,0.422
0.36,0.40800000000000003,0.772,0.4680000000000001,0.398
0.36,0.40800000000000003,0.772,0.4800000000000001,0.386
0.36,0.40800000000000003,0.772,0.402,0.4640000000000001
0.36,0.40800000000000003,0.72,0.402,0.516
0.36,0.40800000000000003,0.7100000000000001,0.316,0.612
0.36,0.40800000000000003,0.796,0.32599999999999996,0.516
0.36,0.40800000000000003,0.7,0.316,0.622
0.36,0.40800000000000003,0.7,0.4680000000000001,0.47000000000000003
0.36,0.40800000000000003,0.776,0.392,0.47000000000000003
